OrderDate,InvoiceNum,ProductKey,Country,EnglishProductName,SalesAmount,UnitPrice,OrderQuantity,TaxAmt,TotalProductCost
07-03-2022,INV101380,489,Australia,"Short-Sleeve Classic Jersey, M",53.99,53.99,1,4.3192,41.5723
08-03-2022,INV101381,584,Australia,"Road-750 Black, 58",539.99,539.99,1,43.1992,343.6496
10-03-2022,INV101382,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
11-03-2022,INV101383,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
12-03-2022,INV101384,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
13-03-2022,INV101385,536,Canada,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
18-03-2022,INV101386,568,Germany,"Touring-3000 Yellow, 44",742.35,742.35,1,59.388,461.4448
20-03-2022,INV101387,540,Canada,HL Road Tire,32.6,32.6,1,2.608,12.1924
22-03-2022,INV101388,368,Italy,"Road-250 Red, 44",2443.35,2443.35,1,195.468,1518.7864
23-03-2022,INV101389,537,Australia,HL Mountain Tire,35,35,1,2.8,13.09
23-03-2022,INV101390,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
23-03-2022,INV101391,530,Canada,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
24-03-2022,INV101392,310,Germany,"Road-150 Red, 62",3578.27,3578.27,1,286.2616,2171.2942
24-03-2022,INV101393,529,Australia,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
25-03-2022,INV101394,538,Australia,LL Road Tire,21.49,21.49,1,1.7192,8.0373
26-03-2022,INV101395,485,United States,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
26-03-2022,INV101396,361,France,"Mountain-200 Black, 42",2294.99,2294.99,1,183.5992,1251.9813
27-03-2022,INV101397,314,Australia,"Road-150 Red, 56",3578.27,3578.27,1,286.2616,2171.2942
27-03-2022,INV101398,356,Canada,"Mountain-200 Silver, 46",2071.4196,2071.4196,1,165.7136,1117.8559
28-03-2022,INV101399,539,Australia,ML Road Tire,24.99,24.99,1,1.9992,9.3463
29-03-2022,INV101400,214,United States,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
29-03-2022,INV101401,538,Canada,LL Road Tire,21.49,21.49,1,1.7192,8.0373
30-03-2022,INV101402,480,Canada,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
02-04-2022,INV101403,579,Italy,"Touring-2000 Blue, 54",1214.85,1214.85,1,97.188,755.1508
03-04-2022,INV101404,485,France,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
03-04-2022,INV101405,537,United States,HL Mountain Tire,35,35,1,2.8,13.09
06-04-2022,INV101406,479,Germany,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
07-04-2022,INV101407,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
08-04-2022,INV101408,373,Canada,"Road-250 Black, 44",2181.5625,2181.5625,1,174.525,1320.6838
08-04-2022,INV101409,528,Italy,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
08-04-2022,INV101410,528,India,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
09-04-2022,INV101411,605,France,"Road-750 Black, 48",539.99,539.99,1,43.1992,343.6496
09-04-2022,INV101412,237,France,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
09-04-2022,INV101413,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
11-04-2022,INV101414,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
12-04-2022,INV101415,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
12-04-2022,INV101416,467,United States,"Half-Finger Gloves, L",24.49,24.49,1,1.9592,9.1593
17-04-2022,INV101417,336,Italy,"Road-650 Black, 62",699.0982,699.0982,1,55.9279,413.1463
18-04-2022,INV101418,214,Canada,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
19-04-2022,INV101419,222,United States,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
19-04-2022,INV101420,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
20-04-2022,INV101421,225,Italy,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
24-04-2022,INV101422,463,Italy,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
24-04-2022,INV101423,480,India,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
25-04-2022,INV101424,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
29-04-2022,INV101425,369,Germany,"Road-250 Red, 48",2443.35,2443.35,1,195.468,1518.7864
02-05-2022,INV101426,528,Australia,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
03-05-2022,INV101427,369,Australia,"Road-250 Red, 48",2443.35,2443.35,1,195.468,1518.7864
04-05-2022,INV101428,606,France,"Road-750 Black, 52",539.99,539.99,1,43.1992,343.6496
05-05-2022,INV101429,478,Germany,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
06-05-2022,INV101430,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
06-05-2022,INV101431,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
06-05-2022,INV101432,539,France,ML Road Tire,24.99,24.99,1,1.9992,9.3463
07-05-2022,INV101433,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
07-05-2022,INV101434,386,Australia,"Road-550-W Yellow, 42",1120.49,1120.49,1,89.6392,713.0798
12-05-2022,INV101435,530,United States,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
12-05-2022,INV101436,222,France,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
12-05-2022,INV101437,530,Italy,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
15-05-2022,INV101438,528,Canada,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
15-05-2022,INV101439,363,India,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
16-05-2022,INV101440,359,Canada,"Mountain-200 Black, 38",2294.99,2294.99,1,183.5992,1251.9813
18-05-2022,INV101441,476,Germany,"Women's Mountain Shorts, L",69.99,69.99,1,5.5992,26.1763
19-05-2022,INV101442,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
22-05-2022,INV101443,482,Australia,"Racing Socks, L",8.99,8.99,1,0.7192,3.3623
22-05-2022,INV101444,480,United States,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
24-05-2022,INV101445,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
26-05-2022,INV101446,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
26-05-2022,INV101447,528,India,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
26-05-2022,INV101448,596,Italy,"Mountain-500 Black, 40",539.99,539.99,1,43.1992,294.5797
26-05-2022,INV101449,354,India,"Mountain-200 Silver, 42",2071.4196,2071.4196,1,165.7136,1117.8559
26-05-2022,INV101450,484,India,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
27-05-2022,INV101451,484,Italy,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
27-05-2022,INV101452,530,Italy,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
28-05-2022,INV101453,486,Canada,All-Purpose Bike Stand,159,159,1,12.72,59.466
29-05-2022,INV101454,222,France,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
31-05-2022,INV101455,529,Germany,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
01-06-2022,INV101456,225,India,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
02-06-2022,INV101457,538,Australia,LL Road Tire,21.49,21.49,1,1.7192,8.0373
06-06-2022,INV101458,490,India,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
10-06-2022,INV101459,537,India,HL Mountain Tire,35,35,1,2.8,13.09
11-06-2022,INV101460,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
11-06-2022,INV101461,606,France,"Road-750 Black, 52",539.99,539.99,1,43.1992,343.6496
13-06-2022,INV101462,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
13-06-2022,INV101463,529,Australia,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
14-06-2022,INV101464,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
15-06-2022,INV101465,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
15-06-2022,INV101466,536,Canada,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
17-06-2022,INV101467,530,United States,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
18-06-2022,INV101468,567,United States,"Touring-3000 Blue, 62",742.35,742.35,1,59.388,461.4448
19-06-2022,INV101469,231,Italy,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
19-06-2022,INV101470,541,Canada,Touring Tire,28.99,28.99,1,2.3192,10.8423
22-06-2022,INV101471,217,France,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
22-06-2022,INV101472,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
22-06-2022,INV101473,485,Australia,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
23-06-2022,INV101474,310,India,"Road-150 Red, 62",3578.27,3578.27,1,286.2616,2171.2942
23-06-2022,INV101475,478,Italy,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
23-06-2022,INV101476,529,Australia,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
25-06-2022,INV101477,589,Australia,"Mountain-400-W Silver, 42",769.49,769.49,1,61.5592,419.7784
27-06-2022,INV101478,535,Germany,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
28-06-2022,INV101479,571,Canada,"Touring-3000 Yellow, 58",742.35,742.35,1,59.388,461.4448
29-06-2022,INV101480,604,Australia,"Road-750 Black, 44",539.99,539.99,1,43.1992,343.6496
02-07-2022,INV101481,214,United States,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
02-07-2022,INV101482,539,Canada,ML Road Tire,24.99,24.99,1,1.9992,9.3463
03-07-2022,INV101483,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
03-07-2022,INV101484,214,Germany,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
04-07-2022,INV101485,536,Canada,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
09-07-2022,INV101486,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
10-07-2022,INV101487,372,France,"Road-250 Red, 58",2443.35,2443.35,1,195.468,1554.9479
12-07-2022,INV101488,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
13-07-2022,INV101489,463,United States,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
14-07-2022,INV101490,529,Italy,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
15-07-2022,INV101491,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
16-07-2022,INV101492,485,Germany,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
17-07-2022,INV101493,528,Canada,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
17-07-2022,INV101494,584,Canada,"Road-750 Black, 58",539.99,539.99,1,43.1992,343.6496
18-07-2022,INV101495,528,Canada,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
18-07-2022,INV101496,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
18-07-2022,INV101497,375,United States,"Road-250 Black, 48",2181.5625,2181.5625,1,174.525,1320.6838
19-07-2022,INV101498,584,India,"Road-750 Black, 58",539.99,539.99,1,43.1992,343.6496
20-07-2022,INV101499,535,India,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
22-07-2022,INV101500,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
24-07-2022,INV101501,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
24-07-2022,INV101502,475,Germany,"Women's Mountain Shorts, M",69.99,69.99,1,5.5992,26.1763
25-07-2022,INV101503,580,Germany,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
26-07-2022,INV101504,530,Italy,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
27-07-2022,INV101505,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
28-07-2022,INV101506,479,India,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
29-07-2022,INV101507,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
30-07-2022,INV101508,541,India,Touring Tire,28.99,28.99,1,2.3192,10.8423
31-07-2022,INV101509,231,United States,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
31-07-2022,INV101510,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
02-08-2022,INV101511,363,France,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
03-08-2022,INV101512,379,United States,"Road-250 Black, 58",2181.5625,2181.5625,1,174.525,1320.6838
03-08-2022,INV101513,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
03-08-2022,INV101514,480,Canada,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
04-08-2022,INV101515,372,Germany,"Road-250 Red, 58",2443.35,2443.35,1,195.468,1554.9479
04-08-2022,INV101516,478,Australia,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
04-08-2022,INV101517,352,Germany,"Mountain-200 Silver, 38",2071.4196,2071.4196,1,165.7136,1117.8559
06-08-2022,INV101518,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
07-08-2022,INV101519,228,Germany,"Long-Sleeve Logo Jersey, S",49.99,49.99,1,3.9992,38.4923
08-08-2022,INV101520,529,Australia,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
10-08-2022,INV101521,382,Australia,"Road-550-W Yellow, 38",1120.49,1120.49,1,89.6392,713.0798
10-08-2022,INV101522,225,Canada,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
11-08-2022,INV101523,540,Canada,HL Road Tire,32.6,32.6,1,2.608,12.1924
15-08-2022,INV101524,483,Canada,Hitch Rack - 4-Bike,120,120,1,9.6,44.88
18-08-2022,INV101525,214,Canada,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
18-08-2022,INV101526,479,United States,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
18-08-2022,INV101527,479,Canada,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
19-08-2022,INV101528,539,France,ML Road Tire,24.99,24.99,1,1.9992,9.3463
19-08-2022,INV101529,217,Canada,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
20-08-2022,INV101530,473,United States,"Classic Vest, L",63.5,63.5,1,5.08,23.749
21-08-2022,INV101531,217,United States,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
22-08-2022,INV101532,485,Australia,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
22-08-2022,INV101533,538,Italy,LL Road Tire,21.49,21.49,1,1.7192,8.0373
24-08-2022,INV101534,217,United States,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
25-08-2022,INV101535,540,United States,HL Road Tire,32.6,32.6,1,2.608,12.1924
25-08-2022,INV101536,483,United States,Hitch Rack - 4-Bike,120,120,1,9.6,44.88
26-08-2022,INV101537,478,Australia,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
26-08-2022,INV101538,352,Italy,"Mountain-200 Silver, 38",2071.4196,2071.4196,1,165.7136,1117.8559
26-08-2022,INV101539,480,India,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
27-08-2022,INV101540,234,Italy,"Long-Sleeve Logo Jersey, L",49.99,49.99,1,3.9992,38.4923
27-08-2022,INV101541,539,India,ML Road Tire,24.99,24.99,1,1.9992,9.3463
28-08-2022,INV101542,484,Germany,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
29-08-2022,INV101543,312,India,"Road-150 Red, 48",3578.27,3578.27,1,286.2616,2171.2942
30-08-2022,INV101544,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
01-09-2022,INV101545,347,Italy,"Mountain-100 Silver, 48",3399.99,3399.99,1,271.9992,1912.1544
03-09-2022,INV101546,485,France,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
06-09-2022,INV101547,581,United States,"Road-350-W Yellow, 42",1700.99,1700.99,1,136.0792,1082.51
10-09-2022,INV101548,225,Canada,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
11-09-2022,INV101549,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
13-09-2022,INV101550,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
16-09-2022,INV101551,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
17-09-2022,INV101552,225,Italy,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
18-09-2022,INV101553,376,Canada,"Road-250 Black, 48",2443.35,2443.35,1,195.468,1554.9479
19-09-2022,INV101554,487,Canada,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
21-09-2022,INV101555,384,United States,"Road-550-W Yellow, 40",1120.49,1120.49,1,89.6392,713.0798
22-09-2022,INV101556,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
22-09-2022,INV101557,237,United States,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
24-09-2022,INV101558,490,Australia,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
26-09-2022,INV101559,485,Australia,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
26-09-2022,INV101560,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
26-09-2022,INV101561,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
27-09-2022,INV101562,325,Australia,"Road-650 Red, 62",782.99,782.99,1,62.6392,486.7066
30-09-2022,INV101563,351,Canada,"Mountain-100 Black, 48",3374.99,3374.99,1,269.9992,1898.0944
01-10-2022,INV101564,463,Australia,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
01-10-2022,INV101565,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
01-10-2022,INV101566,574,India,"Touring-1000 Blue, 50",2384.07,2384.07,1,190.7256,1481.9379
03-10-2022,INV101567,583,Australia,"Road-350-W Yellow, 48",1700.99,1700.99,1,136.0792,1082.51
04-10-2022,INV101568,348,Australia,"Mountain-100 Black, 38",3374.99,3374.99,1,269.9992,1898.0944
05-10-2022,INV101569,490,France,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
06-10-2022,INV101570,234,Australia,"Long-Sleeve Logo Jersey, L",49.99,49.99,1,3.9992,38.4923
07-10-2022,INV101571,606,France,"Road-750 Black, 52",539.99,539.99,1,43.1992,343.6496
07-10-2022,INV101572,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
10-10-2022,INV101573,225,Canada,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
11-10-2022,INV101574,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
14-10-2022,INV101575,324,India,"Road-650 Red, 62",699.0982,699.0982,1,55.9279,413.1463
15-10-2022,INV101576,237,Australia,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
15-10-2022,INV101577,599,Canada,"Mountain-500 Black, 48",539.99,539.99,1,43.1992,294.5797
16-10-2022,INV101578,463,United States,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
17-10-2022,INV101579,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
17-10-2022,INV101580,222,Italy,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
17-10-2022,INV101581,214,United States,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
19-10-2022,INV101582,222,United States,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
21-10-2022,INV101583,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
24-10-2022,INV101584,472,India,"Classic Vest, M",63.5,63.5,1,5.08,23.749
24-10-2022,INV101585,217,India,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
25-10-2022,INV101586,217,Australia,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
30-10-2022,INV101587,467,Canada,"Half-Finger Gloves, L",24.49,24.49,1,1.9592,9.1593
30-10-2022,INV101588,528,Australia,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
03-11-2022,INV101589,314,Germany,"Road-150 Red, 56",3578.27,3578.27,1,286.2616,2171.2942
04-11-2022,INV101590,539,Australia,ML Road Tire,24.99,24.99,1,1.9992,9.3463
05-11-2022,INV101591,585,France,"Touring-3000 Blue, 44",742.35,742.35,1,59.388,461.4448
08-11-2022,INV101592,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
08-11-2022,INV101593,560,United States,"Touring-2000 Blue, 60",1214.85,1214.85,1,97.188,755.1508
11-11-2022,INV101594,588,Australia,"Mountain-400-W Silver, 40",769.49,769.49,1,61.5592,419.7784
11-11-2022,INV101595,355,France,"Mountain-200 Silver, 42",2319.99,2319.99,1,185.5992,1265.6195
11-11-2022,INV101596,478,India,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
13-11-2022,INV101597,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
14-11-2022,INV101598,465,Canada,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
18-11-2022,INV101599,575,United States,"Touring-1000 Blue, 54",2384.07,2384.07,1,190.7256,1481.9379
18-11-2022,INV101600,484,Germany,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
18-11-2022,INV101601,214,Italy,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
19-11-2022,INV101602,604,Australia,"Road-750 Black, 44",539.99,539.99,1,43.1992,343.6496
19-11-2022,INV101603,541,Italy,Touring Tire,28.99,28.99,1,2.3192,10.8423
21-11-2022,INV101604,491,France,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
22-11-2022,INV101605,541,India,Touring Tire,28.99,28.99,1,2.3192,10.8423
24-11-2022,INV101606,480,United States,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
29-11-2022,INV101607,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
30-11-2022,INV101608,480,India,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
30-11-2022,INV101609,479,Canada,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
30-11-2022,INV101610,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
01-12-2022,INV101611,388,Italy,"Road-550-W Yellow, 44",1120.49,1120.49,1,89.6392,713.0798
01-12-2022,INV101612,592,Australia,"Mountain-500 Silver, 42",564.99,564.99,1,45.1992,308.2179
02-12-2022,INV101613,375,Italy,"Road-250 Black, 48",2181.5625,2181.5625,1,174.525,1320.6838
02-12-2022,INV101614,541,United States,Touring Tire,28.99,28.99,1,2.3192,10.8423
03-12-2022,INV101615,605,Australia,"Road-750 Black, 48",539.99,539.99,1,43.1992,343.6496
03-12-2022,INV101616,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
04-12-2022,INV101617,487,United States,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
05-12-2022,INV101618,472,Germany,"Classic Vest, M",63.5,63.5,1,5.08,23.749
06-12-2022,INV101619,479,Canada,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
07-12-2022,INV101620,465,United States,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
08-12-2022,INV101621,359,Australia,"Mountain-200 Black, 38",2294.99,2294.99,1,183.5992,1251.9813
10-12-2022,INV101622,530,Italy,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
11-12-2022,INV101623,478,Germany,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
12-12-2022,INV101624,541,Australia,Touring Tire,28.99,28.99,1,2.3192,10.8423
13-12-2022,INV101625,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
13-12-2022,INV101626,541,Australia,Touring Tire,28.99,28.99,1,2.3192,10.8423
14-12-2022,INV101627,368,Canada,"Road-250 Red, 44",2443.35,2443.35,1,195.468,1518.7864
15-12-2022,INV101628,222,India,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
15-12-2022,INV101629,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
15-12-2022,INV101630,478,Italy,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
15-12-2022,INV101631,535,Italy,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
16-12-2022,INV101632,574,India,"Touring-1000 Blue, 50",2384.07,2384.07,1,190.7256,1481.9379
16-12-2022,INV101633,313,Canada,"Road-150 Red, 52",3578.27,3578.27,1,286.2616,2171.2942
16-12-2022,INV101634,217,United States,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
19-12-2022,INV101635,583,France,"Road-350-W Yellow, 48",1700.99,1700.99,1,136.0792,1082.51
19-12-2022,INV101636,465,India,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
23-12-2022,INV101637,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
25-12-2022,INV101638,225,Australia,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
25-12-2022,INV101639,529,Germany,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
27-12-2022,INV101640,356,Australia,"Mountain-200 Silver, 46",2071.4196,2071.4196,1,165.7136,1117.8559
30-12-2022,INV101641,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
31-12-2022,INV101642,363,Germany,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
04-01-2023,INV101643,478,Australia,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
06-01-2023,INV101644,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
06-01-2023,INV101645,321,Italy,"Road-650 Red, 58",782.99,782.99,1,62.6392,486.7066
08-01-2023,INV101646,539,France,ML Road Tire,24.99,24.99,1,1.9992,9.3463
08-01-2023,INV101647,540,Italy,HL Road Tire,32.6,32.6,1,2.608,12.1924
15-01-2023,INV101648,472,United States,"Classic Vest, M",63.5,63.5,1,5.08,23.749
16-01-2023,INV101649,580,France,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
16-01-2023,INV101650,528,Canada,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
16-01-2023,INV101651,310,Italy,"Road-150 Red, 62",3578.27,3578.27,1,286.2616,2171.2942
17-01-2023,INV101652,592,France,"Mountain-500 Silver, 42",564.99,564.99,1,45.1992,308.2179
18-01-2023,INV101653,595,Canada,"Mountain-500 Silver, 52",564.99,564.99,1,45.1992,308.2179
20-01-2023,INV101654,487,India,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
21-01-2023,INV101655,369,India,"Road-250 Red, 48",2443.35,2443.35,1,195.468,1518.7864
21-01-2023,INV101656,476,United States,"Women's Mountain Shorts, L",69.99,69.99,1,5.5992,26.1763
22-01-2023,INV101657,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
